smiles,d,FEPA,FEHA,b_idx,n_idx
B(c1c(OC)cccc1(OC))(c1c(OC)cccc1(OC))C(Br)Cc1ccc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N1(C=CCCCC),4.461848766,-170.3281164,-87.06908577,0,41
B(c1c(F)ccc(F)c1(F))(c1c(F)ccc(F)c1(F))c1c(CCC)ccc(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)c1N(c3c(N(C)C)cccc3)(c3c(N(C)C)cccc3),3.435424755,-206.5671671,-101.1203587,0,42
B(c1c(F)ccc(F)c1(F))(c1c(F)ccc(F)c1(F))c1c(c7ccc(N(C)C)cc7)c2cc(C(C)(C)C)cnc2N1(c5c(F)c(F)c(F)c(F)c5(F)),2.628016037,-181.6902731,-107.0584006,0,40
B(c1c(F)ccc(F)c1(F))(c1c(F)ccc(F)c1(F))C(c7ccc(N(C)C)cc7)(F)N1(CCCC1),2.599419993,-215.065469,-105.3401248,0,30
B(CCc1ccccc1)(CCc1ccccc1)C([O][H])(c8c(F)cc(F)cc8(F))N1(CCCN2CCCCCC12),2.766292745,-219.4680091,-90.39491718,0,28
B(c1ccc(C)o1)(c1ccc(C)o1)C1C([H])CCC2CCCC(C(C)C)N12,2.650578175,-230.1933017,-72.06559032,0,25
B(C=CCCCC)(C=CCCCC)C1C(c7ccc(N(C)C)cc7)CCC2CC(C(C)(C)C)N12,2.61651227,-233.2104547,-66.28347086,0,33
B(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))c1c(c7ccc(N(C)C)cc7)nnN1(C=CC(C)C),2.622437601,-173.8830875,-115.3096785,0,36
B(c1c(N(C)C)cccc1(N(C)C))(c1c(N(C)C)cccc1(N(C)C))c1c2c(C(F)(F)F)cccc2c(C)N1(c7c(Cl)c(Cl)c(Cl)c(Cl)c7(Cl)),2.724555828,-170.6304579,-68.0959516,0,38
B(C=C(C(=O)))(C=C(C(=O)))c1c(Cl)nc(c6c(OC)cccc6(OC))N1(C=CC(C)C),2.633544277,-177.6033904,-98.06129069,0,24
B(C1CCCCC1)(C1CCCCC1)N2C(F)CCP(CCC1(CCCC))C2N1,3.187880213,-211.3625415,-65.32561239,0,27
B(c1ccc(C)o1)(c1ccc(C)o1)C(c7ccc(N(C)C)cc7)C1CCCC(Br)N1(c3c(N(C)C)cccc3),3.582676631,-204.4373136,-73.38102537,0,29
B(c1c(Br)cccc1(Br))(c1c(Br)cccc1(Br))C(F)C1CCCC(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N1(C(C)(C)C),4.039598907,-200.3866248,-114.8121143,0,37
B(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))c1c(C)Oc(F)n1,2.609006349,-186.6478712,-121.82775,0,29
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)c1nc(C(C)(C)C)sn1,2.58128633,-203.9342953,-111.8668285,0,47
B(C=C(C(=O)))(C=C(C(=O)))C(=C(F))C(c8ccc([N+](=O)([O-]))cc8)N1(C2CCC1(CC2)),3.113282637,-204.2259894,-115.8677025,0,22
B(CCC)(CCC)c1c(CC(C)(C)C)cccc1C(S(=[O])(=[O])[O]CC)N(c4ccc(c2ccc(C(=O)[OH])cc2)cc4)(c4ccc(c2ccc(C(=O)[OH])cc2)cc4),4.352726827,-206.1130866,-83.12024559,0,25
B1(N(c2ccccc2)C(C)=C(C)N1(c3ccccc3))Cc1c([H])ccc(c8c(F)cc(F)cc8(F))n1,3.273340932,-224.6982432,-68.67372364,0,34
B(C=C(C(=O)))(C=C(C(=O)))c1onc(c8ccc(C(F)(F)F)cc8)n1,2.622281743,-186.9082434,-123.2017127,0,23
B(c1c(Cl)c(Cl)ccc1(Cl))(c1c(Cl)c(Cl)ccc1(Cl))N2C(CCC)CCP(CCC1(Cl))C2=N1,2.761005094,-216.1178598,-91.84960442,0,32
B1(cc1)C1C(C)CCC2CC(Br)N12,2.666378422,-194.9428887,-66.74664705,0,12
B(C=CCCCC)(C=CCCCC)C1C([Si](C)(C)C)CC(NC)N1(c4c(C)c(C)c(C)c(C)c4(C)),2.605826898,-234.8749841,-70.28323392,0,23
B(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)N1c(c8ccc(C(F)(F)F)cc8)cc(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)n1,2.515908349,-200.5587428,-113.9077644,0,43
B(c1cc(Cl)ccc1)(c1cc(Cl)ccc1)C1C(c8ccc(C)cc8)CC(c8c(C)cc(C)cc8(C))N1,2.552820591,-222.1744395,-96.25654895,0,35
B(c1c(F)cc(F)cc1(F))(c1c(F)cc(F)cc1(F))N1c(Cl)cc(c6c(OC)cccc6(OC))n1,2.553947153,-219.7930744,-107.0951886,0,34
B(C(F)(F)F)(C(F)(F)F)c1c2c(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)cccc2c(CC(C)CC)N1(CCCCC),2.6662339,-153.3123415,-128.2145505,0,36
B1(C2CCC1CCC2)N1C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)CC([H])N1,2.445461981,-185.1512884,-70.77477971,0,25
B(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N1c(C)c(C(F)(F)F)nn1,2.463813355,-159.5840171,-179.9559735,0,36
B(c1ccc(C)s1)(c1ccc(C)s1)n1c(F)cc(=O)c(Cl)n1,2.493888227,-190.8592477,-104.857331,0,21
B(c1c(F)c(F)c(C(F)(F)F)c(F)c1(F))(c1c(F)c(F)c(C(F)(F)F)c(F)c1(F))c1c(c8ccc(C)cc8)cc2ccccc2c1c3c4ccccc4cc(C)c3N1(CCC2(OCCO2)CC1),4.673451835,-210.1597982,-117.211135,0,57
B(c1c(Cl)c(Cl)ccc1(Cl))(c1c(Cl)c(Cl)ccc1(Cl))c1nc(c6c(OC)cccc6(OC))on1,2.599106466,-209.2671098,-107.123216,0,33
B(c1ccc(C)s1)(c1ccc(C)s1)c1c(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)n(c8c(C)cc(C)cc8(C))nn1,2.63408556,-219.5235644,-92.18175263,0,40
B(c1c(Cl)c(Cl)ccc1(Cl))(c1c(Cl)c(Cl)ccc1(Cl))C(c8c(F)cc(F)cc8(F))CC([Si](C)(C)C)N(CCC)(CCC),5.228459559,-221.0600293,-99.23399382,0,35
B(CC(C)(C)C)(CC(C)(C)C)C1(C(C)C)C(C2)CCC2C1(c8ccccc8)N(C(C)CC)(C(C)CC),3.641962325,-220.7716857,-70.14414522,0,27
B(c1c(F)c(F)c(Cl)c(F)c1(F))(c1c(F)c(F)c(Cl)c(F)c1(F))C1C(C(F)(F)F)N=NN1(C=C(C(=O)([N+](=O)([O-])))),2.712675486,-137.0150889,-146.5589894,0,31
B(C=CC(C)(C)C)(C=CC(C)(C)C)c1nc(c8c(C)cc(C)cc8(C))on1,2.562565154,-214.8158886,-74.39392298,0,26
B(Cl)(Cl)C1(NC)CC1(CC(C)(C)C)N(CC)(CC),2.487500667,-204.2941977,-94.58943779,0,4
B(c1cc(Cl)cc(Cl)c1)(c1cc(Cl)cc(Cl)c1)C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(c8ccc(C(F)(F)F)cc8)N1(CCCCCCC1),2.74531733,-191.1538929,-114.2879981,0,41
B1(C2CCC1CCC2)C(=C(CCC)C(c8cc(C(F)(F)F)cc(C(F)(F)F)c8))N(c5cc(F)ccc5)(c5cc(F)ccc5),2.565620262,-187.8651156,-90.4710192,0,28
B(c1c(F)cccc1)(c1c(F)cccc1)N2C(c8c(F)cc(F)cc8(F))CCP(CCC1(C(C)(C)C))C2N1(c6ccc(Br)cc6),4.783199995,-212.344901,-76.84743704,0,37
B(c1c(C)cc(C)cc1(C))(c1c(C)cc(C)cc1(C))c1c(CC)cc2ccccc2c1c3c4ccccc4cc(F)c3n1(cccc1),3.379763677,-182.7602409,-75.55083579,0,42
B(c1ccc([N+](=O)([O-]))cc1)(c1ccc([N+](=O)([O-]))cc1)c1c(CC(C)(C)C)n(c8ccc([N+](=O)([O-]))cc8)nn1,2.548925274,-201.6143718,-116.9440152,0,37
B(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C1N2C(c8ccc([N+](=O)([O-]))cc8)COC2=C(N)N1(c4c(C)c(C)c(C)c(C)c4(C)),2.589987203,-175.1758543,-156.4951968,0,28
B1(c2ccccc2c3ccccc31)c1c(C)cccc1CC(c8ccccc8)N(c7c(Cl)c(Cl)c(Cl)c(Cl)c7(Cl))(c7c(Cl)c(Cl)c(Cl)c(Cl)c7(Cl)),4.598403578,-190.459838,-92.38568269,0,28
B(c1c(OC)cccc1(OC))(c1c(OC)cccc1(OC))c1c(OC)Oc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)n1,2.59579159,-205.5919562,-77.77577347,0,40
B(c1ccc(N(C)C)cc1)(c1ccc(N(C)C)cc1)n1c(CC(C)CC)cc(=O)c(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)n1,2.418638973,-210.4232054,-96.29712365,0,44
B(OC)(OC)C(c8c(F)cc(F)cc8(F))=CC(c8c(F)cc(F)cc8(F))N1(CCOCC1),4.911915656,-203.9294212,-66.45482017,0,26
B(c1c(N(C)C)cccc1(N(C)C))(c1c(N(C)C)cccc1(N(C)C))C(Br)c1cc(=O)cc(C(F)(F)F)N1(C2=CC(C3)CCC23),2.815435915,-210.7506351,-84.98567775,0,22
B1(ccscc1)C1C(c8ccc(C)cc8)CCC2CCCC(F)N12,2.547052542,-214.0681009,-70.11234576,0,23
B(c1c(F)c(F)c(F)c(F)c1(F))(c1c(F)c(F)c(F)c(F)c1(F))c1snc(c8ccc([N+](=O)([O-]))cc8)n1,2.644221279,-186.3779308,-140.961656,0,36
B(c1ccc([N+](=O)([O-]))cc1)(c1ccc([N+](=O)([O-]))cc1)c1c(C(C)C)ccc(c12)C(=O)c(c23)ccc(c8ccc(C(F)(F)F)cc8)c3N1(CCOCC1),3.882144258,-189.3339051,-118.2052169,0,46
B(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)N2C(CCC)CCN(CCC1(C(C)(C)C))C2C1N(c4c(C)cccc4(C))(c4c(C)cccc4(C)),3.512225696,-213.154379,-72.02422955,0,22
B(C=CCCCC)(C=CCCCC)C(=C(C)C(c8ccc(C(F)(F)F)cc8))N(F)(F),2.564223602,-182.5069732,-85.5258248,0,27
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)n1c(CC(C)CC)cc(=O)c(c8c(F)cc(F)cc8(F))n1,2.371226351,-198.3235792,-114.3068835,0,59
B(C=C(C(=O)([N+](=O)([O-]))))(C=C(C(=O)([N+](=O)([O-]))))C1C(c7ccc(N(C)C)cc7)c2cccc(c8ccccc8)c2N1,2.600189387,-204.5132521,-124.8436566,0,38
B(CC(c1c(F)c(F)c(F)c(F)c1(F)))(CC(c1c(F)c(F)c(F)c(F)c1(F)))C1N(c8ccc([N+](=O)([O-]))cc8)C=C(c8ccc(C)cc8)N1(c3ccc(C)cc3),2.56373867,-194.545562,-118.7002185,0,47
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)C(=C(c8cc(C(F)(F)F)cc(C(F)(F)F)c8))C(c7ccc(N(C)C)cc7)N1(C2CCC1(CC2)),3.929323761,-214.2548504,-120.3173807,0,65
B1(Oc2ccccc2O1)C2C(c8ccccc8)CCN(CCC1(C(C)C))C2=N1,3.187511084,-238.7957724,-74.04718252,0,27
B(C1CCCCC1)(C1CCCCC1)C(c7ccc(N(C)C)cc7)Cc1ccc(CC)N1([Si](C)(C)C),4.458197969,-203.6328104,-73.61850055,0,30
B(c1c(F)ccc(F)c1(F))(c1c(F)ccc(F)c1(F))c1onc(CCCC)n1,2.643321195,-202.1024076,-116.9356428,0,27
B1(C([Si](C)(C)C)=C1([Si](C)(C)C))C1C(c8ccc(C(F)(F)F)cc8)NCC(F)N1,2.513657871,-201.0097882,-82.15566328,0,27
B(c1c(Cl)cc(Cl)cc1(Cl))(c1c(Cl)cc(Cl)cc1(Cl))N1c([O][H])cc(c8c(C)cc(C)cc8(C))n1,2.524919696,-218.4713259,-104.0912608,0,33
B(c1c(OC)cccc1)(c1c(OC)cccc1)c1nc(c8c(F)cc(F)cc8(F))on1,2.546217658,-205.3141205,-87.01133188,0,30
B1(cccccc1)c1snc(c8c(F)cc(F)cc8(F))n1,2.601557274,-212.7432826,-79.98346925,0,20
B(C=C(c1ccccc1))(C=C(c1ccccc1))Nc1c(C)cn(Br)n1,3.08805912,-210.7133433,-73.96180631,0,24
B(C=CC(C)C)(C=CC(C)C)c1c(N)c2cc(Br)cnc2N1(C),2.621813041,-190.569036,-81.49058024,0,21
B(C(C)(C)C)(C(C)(C)C)c1onc(CC(C)(C)C)n1,2.633589492,-208.7438476,-89.32717411,0,18
B(CCc1ccccc1)(CCc1ccccc1)c1c2c(c6c(OC)cccc6(OC))cncc2c(CCC)N1(C2=CC(C3)CCC23),2.555566407,-179.1359745,-77.42075466,0,38
B(c1c(Br)cccc1(Br))(c1c(Br)cccc1(Br))N1c(Cl)nc(c8ccc(C(F)(F)F)cc8)n1,2.562462722,-192.9863934,-120.6099342,0,32
B(C=C(C(=O)CC))(C=C(C(=O)CC))c1c(N)ccc(CC(C)CC)c1N(C=C(C(=O)([N+](=O)([O-]))))(C=C(C(=O)([N+](=O)([O-])))),2.922169485,-156.9896535,-117.9002435,0,25
B(CCC)(CCC)Cc1c([O][H])ccc(c8ccc(C)cc8)n1,3.241970233,-226.1949641,-71.9887453,0,21
B(c1ccc(F)cc1)(c1ccc(F)cc1)N1C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)COC(C(=O)OCC)N1,2.567967395,-177.0012748,-104.6970705,0,38
B(C=C(C(=O)C(F)(F)F))(C=C(C(=O)C(F)(F)F))N2C(c7ccc(N(C)C)cc7)CCP(CCC1(F))C2N1(c3ccc(N(C)C)cc3),4.041963371,-199.0381914,-86.92498003,0,36
B(C1CCCC1)(C1CCCC1)N1C(Cl)CC(CC(C)(C)C)N1,2.48790284,-201.9301499,-73.3998857,0,21
B1(N(c2ccccc2)C(C)=C(C)N1(c3ccccc3))C1C(c8ccc(C)cc8)CC2CCCC(c8c(C)cc(C)cc8(C))N12,2.78346398,-230.2162044,-55.62100314,0,43
B(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))N1C(CC)CCC(c8c(C)cc(C)cc8(C))N1,2.469602375,-203.6309366,-83.03537475,0,39
B(c1c(C)cc(C)cc1(C))(c1c(C)cc(C)cc1(C))c1c(c7ccc(N(C)C)cc7)cccc1C=C(OC)N1(CCCCCC1),5.041424248,-216.8957675,-68.55658005,0,38
B(c1c(F)cccc1(F))(c1c(F)cccc1(F))c1c([O][H])ccc(c12)Nc(c23)ccc(C(C)(C)C)c3N(C(C)(C)C)(C(C)(C)C),4.626099033,-226.8306057,-77.38388725,0,35
B1(C2CCC1CCC2)c1c(C(F)(F)F)ccc(c12)Oc(c23)ccc(C(=O)OCC)c3N1(C(C(=O)[OH])CCC1),3.408480757,-191.4861441,-81.45976855,0,30
B(c1ccc(F)cc1)(c1ccc(F)cc1)N1C(c6c(OC)cccc6(OC))COC(CC(C)CC)N1,2.444566272,-203.4803906,-62.35466567,0,35
B1(C([Si](C)(C)C)=C1([Si](C)(C)C))c2c(CCCC)ccnc2c1cccc(CCC)n1,3.798471799,-237.1005607,-70.8313863,0,19
B(C=C(C(=O)OC))(C=C(C(=O)OC))c1c([O][H])cc2cccc(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)N12,2.72111316,-154.6222369,-98.40377176,0,36
B(CC(C)(C)C)(CC(C)(C)C)c1c(C(C)C)c2cccc(S(=[O])(=[O])[O]CC)c2N1(C(C)CC),2.715849398,-201.0278939,-77.75139226,0,28
B(c1cc(F)cc(Cl)c1)(c1cc(F)cc(Cl)c1)c1c(c6c(OC)cccc6(OC))cc(c23)ccc2cc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c(c13)N(c3ccc(N(C)C)cc3)(c3ccc(N(C)C)cc3),2.954974968,-199.4469637,-88.12446429,0,52
B(c1c(Cl)cccc1(Cl))(c1c(Cl)cccc1(Cl))c1c(c8c(C)cc(C)cc8(C))ccc(c12)ccc(CCC)c2N1(C(C(=O)[OH])Cc2ccccc21),3.082665712,-206.8317779,-91.31612533,0,39
B(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))c3c1c(CCCC)cccc1ccc2cccc(CCCC)c2c3N(c3c(N(C)C)cccc3)(c3c(N(C)C)cccc3),2.940112231,-191.8590081,-103.45222,0,47
B(c1ccc(F)cc1)(c1ccc(F)cc1)N1C(CC(C)CC)CC(C(C)(C)C)N1(C9CCCC9),2.51847891,-207.2041179,-62.29363973,0,28
B1(N(c2ccccc2)C(C)=C(C)N1(c3ccccc3))c2c(Cl)cccc2c1cccc(NC)n1,4.004900486,-227.4190205,-59.14703778,0,33
B(c1c(F)cc(F)cc1(F))(c1c(F)cc(F)cc1(F))C1C(Cl)Cc2cccc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c2N1(C(C)C),2.724381833,-191.5165735,-108.9504937,0,42
B(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))C(c8c(F)cc(F)cc8(F))Cc1ccc2ccccc2c1c3c4ccccc4ccc3CC(NC)N(c5cc(F)ccc5)(c5cc(F)ccc5),6.42827768,-203.9232854,-121.8510991,0,56
B(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))c1c(CC)ccc(c12)Cc(c23)ccc(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)c3N(CC(C)(C)(C))(CC(C)(C)(C)),4.222164898,-207.9859137,-112.519126,0,52
B(c1c(Br)c(Br)c(Br)c(Br)c1(Br))(c1c(Br)c(Br)c(Br)c(Br)c1(Br))N1C(NC)CCC(C)N1,2.488269103,-188.2236578,-100.2440006,0,31
B(c1c(Cl)cc(F)cc1(Cl))(c1c(Cl)cc(F)cc1(Cl))c1c(CC(C)(C)C)c(=O)cc(C(C)C)N1,2.469319301,-175.9520106,-108.0278371,0,33
B(c1ccc(Br)cc1)(c1ccc(Br)cc1)C(c1c(C(C)C)cccc1)=C(c1ccccc1(C))N(c4c(C)cccc4(C))(c4c(C)cccc4(C)),3.075550835,-197.7613586,-84.3296953,0,33
B1(N(c6c(F)c(F)c(F)c(F)c6(F))C(C)=C(C)N1(c5c(F)c(F)c(F)c(F)c5(F)))c1c(CCC)cc2ccccc2c1c3c4ccccc4cc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c3N(c6ccc(OC)cc6)(c6ccc(OC)cc6),4.731303711,-190.4394052,-91.67867348,0,65
B(c1ccc(C)cc1)(c1ccc(C)cc1)c1c(Cl)ccc(c12)Sc(c23)ccc(c8ccc(C(F)(F)F)cc8)c3N(c4c(C)c(C)c(C)c(C)c4(C))(c4c(C)c(C)c(C)c(C)c4(C)),3.81169541,-202.6703786,-79.60252686,0,39
B(C=C(c1ccccc1))(C=C(c1ccccc1))C1(F)C(C2)CCC2C1(S(=[O])(=[O])[O]CC)N(C1C(C2)CCC2C1)(C1C(C2)CCC2C1),3.12552263,-209.94314,-90.43345386,0,31
B(c1c(C)cccc1(C))(c1c(C)cccc1(C))Nc1c(c8ccc(C(F)(F)F)cc8)cn(c6c(OC)cccc6(OC))n1,3.072413138,-226.6617734,-64.95329407,0,42
B(c1c(Cl)c(Cl)cc(Cl)c1(Cl))(c1c(Cl)c(Cl)cc(Cl)c1(Cl))c1c(NC)N1(C(C)C),2.838723306,-210.9769274,-91.0730873,0,25
B(C#C(c1ccccc1))(C#C(c1ccccc1))c3c1c(c8c(F)cc(F)cc8(F))cccc1ccc2cccc(c7ccc(N(C)C)cc7)c2c3N(c3cc(N(C)C)ccc3)(c3cc(N(C)C)ccc3),4.022389719,-218.8911669,-81.98774723,0,51
B(c1c(F)cccc1)(c1c(F)cccc1)C1C(Br)NCC(CCCC)N1(C),2.638045595,-209.5170205,-94.10572619,0,25
B(c1cc(Cl)ccc1)(c1cc(Cl)ccc1)c1c([H])ccc(c8ccc(C)cc8)n1,2.549005936,-226.0437713,-95.68433114,0,27
B1(cc1)C1C([Si](C)(C)C)CCC2CCCC(F)N12,2.6812309,-218.7856059,-54.70882182,0,17
B(c1ccc(F)cc1)(c1ccc(F)cc1)c3c1c(N)cccc1ccc2cccc(S(=[O])(=[O])[O]CC)c2c3N1(CCCCCC1),3.084184667,-222.2453037,-81.49326691,0,18
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)c1c(c8ccc(C(F)(F)F)cc8)cn(C(C)C)n1,2.487722862,-209.0916368,-102.387566,0,56
B(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)/N=N\N(c6ccc(Br)cc6)(c6ccc(Br)cc6),2.418042103,-163.7543657,-114.6319874,0,16
B1(C2CCC1CCC2)C1C(Br)CCC2CCCC(c8ccc([N+](=O)([O-]))cc8)N12,2.590880372,-210.5805875,-91.65116639,0,27
B1(cc1)/N=N\N1(CSCC1),2.389921779,-201.3411766,-57.58571354,0,4
B(C=C(C(=O)CC))(C=C(C(=O)CC))C(=C(C))C(C(C)C)N([Si](C)(C)C)([Si](C)(C)C),3.81479393,-217.3250126,-91.73962128,0,20
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)n1c([O][H])cc(=O)c(S(=[O])(=[O])[O]CC)n1,2.499163104,-188.8023291,-128.6941938,0,52
B(c1ccccc1)(c1ccccc1)C1N(CC(C)(C)C)C=C(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)N1,2.531605785,-207.2661496,-97.82386062,0,36
B(c1c(Br)c(Br)cc(Br)c1(Br))(c1c(Br)c(Br)cc(Br)c1(Br))C(=C(CC)C(C(C)C))N(C(C)C)(C(C)C),2.53304842,-204.3684792,-105.2771181,0,29
B(c1c(F)c(Cl)c(F)c(Cl)c1(F))(c1c(F)c(Cl)c(F)c(Cl)c1(F))C2N=C(C(C)C)C(C12)=C([O][H])CN1(c5c(F)cccc5),2.547856986,-221.849249,-115.4217772,0,24
B(C=C(C(=O)([N+](=O)([O-]))))(C=C(C(=O)([N+](=O)([O-]))))C1C(c8ccc(C)cc8)CCC([O][H])C1N1(CCCN2CCCNC12),2.867593866,-198.3747306,-122.0140752,0,29
B(c1c(C)cccc1(C))(c1c(C)cccc1(C))c1c(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)c2cccc(c8ccc(C(F)(F)F)cc8)c2N1(F),2.580639845,-170.4165573,-94.53268189,0,49
B(C=C(C(=O)C(F)(F)F))(C=C(C(=O)C(F)(F)F))c1c(S(=[O])(=[O])[O]CC)N1(C),2.828527578,-183.5540958,-130.1153869,0,25
B(c1c(F)c(Cl)c(F)c(Cl)c1(F))(c1c(F)c(Cl)c(F)c(Cl)c1(F))C(c8ccc(C(F)(F)F)cc8)(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)N1(CCCC1),2.651253294,-194.3523051,-135.9001204,0,48
B(c1c(Br)c(Br)c(Br)c(Br)c1(Br))(c1c(Br)c(Br)c(Br)c(Br)c1(Br))c1c(N)n(c8c(C)cc(C)cc8(C))nn1,2.592585711,-208.5294319,-119.3720035,0,37
B(c1c(F)cccc1(F))(c1c(F)cccc1(F))c1c([H])ccc(CC(C)CC)n1,2.561212824,-225.81491,-95.17405583,0,27
B(c1ccc(C)cc1)(c1ccc(C)cc1)C(=C(Cl))C(=C([O][H]))N(C=CCCCC)(C=CCCCC),4.019140138,-206.3465037,-85.69599258,0,21
B(C=C(C(=O)))(C=C(C(=O)))C1C(CC(C)CC)CCCC1C(c8ccccc8)N(c3cc(N(C)C)ccc3)(c3cc(N(C)C)ccc3),4.984910918,-211.2722741,-94.37751893,0,27
B(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))Oc1c(CCC)ccc(c8ccc(C(F)(F)F)cc8)n1,2.945879336,-198.1865164,-112.5306681,0,42
B(C=C)(C=C)C1C(C(C)C)CC(c8ccc([N+](=O)([O-]))cc8)N1(c3ccc(C)cc3),2.51605234,-206.6716959,-86.02787227,0,21
B(c1c(F)cccc1)(c1c(F)cccc1)C2N=C(CCC)C(C12)=C(C(F)(F)F)CN1(C(C)CC),2.497549891,-214.9934666,-95.63813747,0,16
B(c1c(C)cc(C)cc1(C))(c1c(C)cc(C)cc1(C))/N=N\N1(C(C(=O)[OH])CC1),2.414645475,-207.1790497,-54.49112317,0,20
B1(ccocc1)c1c(c7ccc(N(C)C)cc7)cccc1N=C(c8ccc(C(F)(F)F)cc8)N1(CCC2(SCCS2)CC1),2.821236314,-229.2242261,-62.7904899,0,21
B(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))c1c(C(=O)OCC)ccc(c12)C(=O)c(c23)ccc(C(=O)OCC)c3N1(C(C(=O)[OH])CSC1(C)(C)),3.761835876,-199.8096516,-113.5925766,0,47
B(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))c1c(c8ccc(C)cc8)Oc([O][H])n1,2.602859414,-203.7015371,-115.9463876,0,35
B(c1c(F)c(Cl)c(F)c(Cl)c1(F))(c1c(F)c(Cl)c(F)c(Cl)c1(F))N1c(C(C)C)cc([O][H])n1,2.504140344,-200.8469972,-115.76313,0,31
B(c1c(C(F)(F)F)cc(C(F)(F)F)cc1(C(F)(F)F))(c1c(C(F)(F)F)cc(C(F)(F)F)cc1(C(F)(F)F))C(NC)=C(c8c(F)cc(F)cc8(F))N(C=CCCCC)(C=CCCCC),2.591714871,-195.511382,-118.9244252,0,38
B(c1c(Cl)cccc1)(c1c(Cl)cccc1)c1c([Si](C)(C)C)ccc(c12)Nc(c23)ccc(C(C)C)c3N(c5cc(F)ccc5)(c5cc(F)ccc5),3.276640922,-200.5084629,-84.85869248,0,35
B1(ccocc1)N1c(CC(C)CC)cc(OC)n1,2.500763233,-218.7836884,-65.43726268,0,17
B(OC)(OC)C(CC)Cc1ccc(c6c(OC)cccc6(OC))N1(C(C)CC),4.06806594,-203.3282633,-49.53900793,0,23
B(Br)(Br)c1c(CCC)cccc1C=C(Br)N(CCCCC)(CCCCC),4.977644369,-194.3582078,-114.9775309,0,15
B(c1cc(Cl)ccc1)(c1cc(Cl)ccc1)C1C(C)CC(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)CN1(c4ccc(c2ccccc2)cc4),2.622408075,-204.9813999,-97.56659133,0,34
B(c1c(Cl)c(Cl)cc(Cl)c1(Cl))(c1c(Cl)c(Cl)cc(Cl)c1(Cl))C(=C(C(=O)OCC))C(N)N(C=CN(C)C)(C=CN(C)C),3.768155829,-217.0147242,-106.3567244,0,30
